Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Applicant_Age,Loan_Status
Male,Yes,2,Graduate,Yes,8943,0,700,360,0.0,Urban,22,N
Male,No,0,Graduate,No,10578,0,700,240,1.0,Rural,47,N
Male,No,2,Graduate,No,6067,0,700,360,1.0,Urban,53,N
Male,Yes,0,Graduate,No,7662,0,700,120,1.0,Semiurban,48,N
Female,Yes,0,Not Graduate,No,4365,1622,700,360,1.0,Semiurban,22,N
Female,No,0,Graduate,No,9010,0,700,360,0.0,Semiurban,62,N
Female,No,1,Not Graduate,No,7921,0,700,360,1.0,Semiurban,47,N
Female,No,0,Graduate,No,5275,3883,700,360,1.0,Urban,28,N
Male,Yes,3+,Not Graduate,No,5514,3578,700,360,1.0,Rural,50,N
Female,No,2,Graduate,No,6728,0,700,360,1.0,Semiurban,63,N
Male,Yes,0,Not Graduate,No,8360,2189,700,360,1.0,Semiurban,24,N
Female,Yes,1,Graduate,Yes,8503,0,700,240,1.0,Rural,36,N
Male,Yes,0,Not Graduate,No,8249,4941,700,360,1.0,Semiurban,23,N
Female,Yes,0,Graduate,No,6525,2626,700,360,1.0,Rural,47,N
Male,Yes,1,Graduate,No,4912,2597,700,240,1.0,Semiurban,43,N
Male,Yes,3+,Graduate,No,9571,0,700,180,1.0,Rural,59,N
Female,Yes,0,Not Graduate,No,6965,2691,700,360,1.0,Semiurban,23,N
Male,No,2,Not Graduate,No,7288,0,700,360,0.0,Rural,63,N
Female,Yes,2,Graduate,No,7739,3245,700,360,1.0,Urban,27,N
Female,Yes,0,Graduate,No,4831,2930,700,360,1.0,Rural,58,N
Female,Yes,1,Graduate,No,8613,0,700,360,1.0,Semiurban,38,N
Female,Yes,2,Graduate,No,6317,4424,700,360,0.0,Rural,43,N
Female,Yes,0,Graduate,No,6634,0,700,360,1.0,Semiurban,57,N
Male,Yes,3+,Graduate,No,5444,0,700,360,1.0,Urban,22,N
Female,No,2,Graduate,No,5107,0,700,360,1.0,Urban,36,N
Female,No,0,Graduate,No,5567,0,700,360,0.0,Semiurban,29,N
Female,No,3+,Graduate,No,5504,4202,700,360,0.0,Urban,31,N
Male,Yes,0,Graduate,Yes,6784,2558,700,120,1.0,Rural,51,N
Female,Yes,3+,Graduate,No,9415,2420,700,360,1.0,Rural,31,N
Female,Yes,0,Graduate,No,8309,2127,700,360,1.0,Rural,28,N
Female,No,2,Graduate,No,5613,2970,700,120,1.0,Urban,22,N
Male,Yes,0,Graduate,No,7451,2916,700,180,1.0,Semiurban,56,N
Male,Yes,2,Graduate,Yes,5097,0,700,360,1.0,Rural,30,N
Male,Yes,0,Graduate,No,9542,5318,700,360,1.0,Urban,24,Y
Female,Yes,0,Not Graduate,No,6450,0,700,360,1.0,Urban,47,N
Female,No,0,Graduate,No,6511,0,700,360,1.0,Semiurban,33,N
Male,No,3+,Graduate,No,5972,2965,700,240,1.0,Semiurban,24,N
Male,No,0,Graduate,No,9046,0,700,180,1.0,Urban,50,N
Male,Yes,1,Graduate,Yes,7191,0,700,360,1.0,Semiurban,38,N
Male,No,2,Graduate,No,8237,3672,700,360,1.0,Urban,63,N
Female,Yes,3+,Graduate,Yes,7762,3094,700,360,1.0,Semiurban,35,N
Female,No,0,Graduate,No,6041,7080,700,360,1.0,Urban,38,Y
Male,Yes,3+,Graduate,No,5639,3548,700,360,1.0,Semiurban,49,N
Male,Yes,0,Graduate,Yes,5497,3071,700,360,1.0,Rural,43,N
Male,No,2,Graduate,No,7645,0,700,360,0.0,Semiurban,58,N
Female,Yes,2,Graduate,No,6278,3618,700,360,1.0,Semiurban,56,N
Male,No,0,Graduate,No,7216,6984,700,360,1.0,Rural,22,Y
Male,No,0,Graduate,No,8121,6241,700,360,1.0,Urban,39,Y
Male,Yes,0,Graduate,No,6467,6602,700,360,1.0,Urban,33,Y
Female,Yes,0,Graduate,No,7879,4278,700,360,1.0,Urban,44,N
Female,Yes,3+,Not Graduate,No,11022,0,700,360,1.0,Semiurban,40,N
Female,No,0,Not Graduate,No,7531,0,700,360,1.0,Urban,32,N
Male,Yes,3+,Graduate,No,6706,0,700,360,0.0,Urban,42,N
Male,Yes,0,Graduate,No,3965,2883,700,360,1.0,Rural,56,N
Male,Yes,3+,Not Graduate,No,5120,3546,700,360,1.0,Rural,55,N
Female,Yes,2,Not Graduate,Yes,5849,4261,700,240,0.0,Semiurban,56,N
Male,No,2,Graduate,No,9855,0,700,360,1.0,Rural,23,N
Male,Yes,0,Graduate,No,8071,2277,700,360,1.0,Semiurban,24,N
Female,Yes,1,Not Graduate,No,5498,3403,700,360,1.0,Semiurban,50,N
Female,No,0,Graduate,No,10284,5715,700,360,1.0,Urban,63,N
Male,Yes,0,Not Graduate,No,4588,3131,700,360,0.0,Semiurban,54,N
Male,Yes,1,Graduate,No,6194,1982,700,360,1.0,Rural,32,N
Male,Yes,2,Not Graduate,No,6257,0,700,360,1.0,Semiurban,56,N
Female,Yes,0,Graduate,No,4684,0,700,360,1.0,Rural,59,N
Female,Yes,1,Graduate,No,5450,0,700,120,1.0,Semiurban,21,N
Male,No,1,Not Graduate,Yes,8872,0,700,360,1.0,Rural,36,N
Male,No,0,Graduate,No,7123,3090,700,360,1.0,Rural,26,N
Female,No,1,Graduate,Yes,12051,0,700,240,1.0,Rural,33,N
Female,No,2,Not Graduate,No,7763,0,700,360,0.0,Rural,56,N
Male,Yes,0,Graduate,No,6098,0,700,360,1.0,Rural,42,N
Male,Yes,2,Graduate,No,6981,0,700,360,0.0,Rural,52,N
Male,Yes,1,Graduate,No,8107,3437,700,360,1.0,Semiurban,32,N
Male,No,2,Graduate,No,8470,3401,700,180,1.0,Semiurban,54,N
Female,No,0,Graduate,No,7711,2790,700,360,1.0,Urban,48,N
Female,Yes,2,Not Graduate,No,8261,0,700,360,1.0,Rural,29,N
Female,Yes,0,Graduate,No,8289,4678,700,240,1.0,Rural,49,N
Male,Yes,0,Graduate,No,4621,0,700,240,1.0,Rural,45,N
Female,Yes,0,Graduate,No,5635,0,700,240,1.0,Rural,45,N
Male,No,3+,Not Graduate,No,7146,0,700,360,1.0,Semiurban,57,N
Male,Yes,2,Graduate,No,5381,3130,700,120,1.0,Semiurban,40,N
Male,No,0,Not Graduate,Yes,6429,2719,700,360,1.0,Rural,23,N
Male,Yes,0,Not Graduate,No,7843,3098,700,360,1.0,Semiurban,28,N
Female,No,0,Graduate,No,6602,0,700,360,1.0,Rural,27,N
Male,No,0,Graduate,No,5350,3473,700,360,1.0,Urban,61,N
Male,No,1,Graduate,No,5754,2923,700,180,1.0,Rural,34,N
Male,Yes,1,Graduate,No,7849,4486,700,240,1.0,Rural,27,N
Male,Yes,3+,Graduate,No,7071,2113,700,360,1.0,Semiurban,29,N
Male,Yes,3+,Not Graduate,No,7728,3160,700,240,0.0,Urban,55,N
Male,Yes,1,Graduate,No,6854,1822,700,360,1.0,Rural,57,N
Female,Yes,0,Graduate,Yes,6825,3475,700,360,1.0,Rural,59,N
Male,No,0,Graduate,No,7224,4165,700,120,1.0,Semiurban,64,N
Male,Yes,1,Graduate,No,6172,0,700,360,0.0,Semiurban,35,N
Male,Yes,0,Graduate,No,9558,0,700,360,0.0,Rural,32,N
Female,Yes,1,Graduate,No,8650,4179,700,360,1.0,Rural,32,Y
Male,No,3+,Graduate,No,6098,2943,700,360,1.0,Semiurban,47,N
Male,No,3+,Not Graduate,No,6245,0,700,360,0.0,Urban,24,N
Male,Yes,0,Graduate,Yes,5879,0,700,360,1.0,Urban,24,N
Male,Yes,0,Not Graduate,No,7848,0,700,360,1.0,Semiurban,58,N
Male,No,2,Graduate,Yes,9135,0,700,360,1.0,Urban,47,N
Female,No,2,Not Graduate,Yes,7819,0,700,240,1.0,Urban,38,N
Female,Yes,0,Not Graduate,No,6580,2315,700,360,1.0,Semiurban,29,N
Male,No,2,Graduate,No,4712,0,700,360,1.0,Rural,48,N
Female,No,1,Graduate,No,9529,0,700,240,1.0,Semiurban,45,N
Female,Yes,0,Graduate,No,3998,0,700,240,1.0,Urban,61,N
Male,Yes,0,Graduate,No,5355,3574,700,360,1.0,Rural,39,N
Male,Yes,3+,Graduate,No,6780,0,700,360,1.0,Urban,34,N
Male,Yes,1,Graduate,No,7563,2309,700,360,1.0,Semiurban,35,N
Male,Yes,0,Graduate,No,7773,0,700,240,1.0,Rural,25,N
Female,Yes,2,Graduate,No,5282,0,700,360,1.0,Rural,60,N
Female,Yes,2,Graduate,Yes,5927,3534,700,120,1.0,Rural,36,N
Female,Yes,3+,Graduate,No,8256,5301,700,360,0.0,Semiurban,43,N
Female,Yes,0,Graduate,No,8366,4597,700,360,1.0,Rural,57,N
Male,Yes,3+,Graduate,No,9183,0,700,240,0.0,Urban,53,N
Male,Yes,0,Graduate,No,5210,0,700,120,1.0,Semiurban,25,N
Female,Yes,1,Not Graduate,No,6272,0,700,360,1.0,Rural,27,N
Male,Yes,1,Graduate,No,11685,4292,700,120,1.0,Semiurban,29,N
Female,Yes,0,Graduate,No,6874,4333,700,360,1.0,Rural,50,N
Female,No,0,Graduate,No,7425,0,700,360,1.0,Rural,25,N
Female,Yes,3+,Not Graduate,Yes,5854,0,700,360,1.0,Rural,64,N
Female,No,1,Graduate,Yes,5017,4533,700,360,1.0,Semiurban,24,N
Male,Yes,0,Not Graduate,No,8912,4903,700,360,1.0,Rural,23,N
Female,Yes,0,Graduate,No,5962,0,700,360,0.0,Urban,45,N
Female,Yes,0,Graduate,No,5355,3651,700,360,0.0,Semiurban,57,N
Male,No,0,Graduate,Yes,5397,0,700,360,0.0,Urban,29,N
Female,No,3+,Graduate,No,4822,4622,700,360,1.0,Urban,63,N
Male,No,2,Graduate,No,4392,4500,700,360,1.0,Rural,44,N
Female,No,3+,Not Graduate,Yes,8262,0,700,360,1.0,Urban,22,N
Male,Yes,0,Graduate,No,9302,3094,700,360,1.0,Urban,28,Y
Male,Yes,1,Graduate,No,6250,0,700,360,1.0,Semiurban,50,N
Male,Yes,0,Graduate,No,8278,0,700,360,0.0,Urban,49,N
Female,Yes,2,Not Graduate,No,6144,2299,700,360,1.0,Semiurban,44,N
Male,Yes,0,Graduate,No,7457,5831,700,360,1.0,Rural,22,N
Male,No,0,Graduate,No,6001,3910,700,360,1.0,Urban,64,N
Male,No,1,Graduate,No,5041,2948,700,180,1.0,Semiurban,30,N
Female,Yes,0,Not Graduate,Yes,4795,3947,700,180,1.0,Semiurban,55,N
Male,Yes,1,Graduate,No,6052,2438,700,360,1.0,Urban,35,N
Male,Yes,1,Graduate,No,7006,3191,700,360,1.0,Semiurban,22,N
Female,No,2,Graduate,No,5202,3185,700,360,1.0,Semiurban,49,N
Male,Yes,3+,Graduate,No,7911,3299,700,360,0.0,Semiurban,36,N
Female,No,0,Graduate,No,6854,5125,700,360,1.0,Semiurban,63,N
Male,No,0,Graduate,Yes,10913,3068,700,360,1.0,Semiurban,39,Y
Female,Yes,2,Graduate,No,7806,2333,700,360,1.0,Urban,54,N
Male,Yes,1,Graduate,No,10243,3271,700,360,1.0,Rural,47,N
Male,Yes,0,Graduate,No,6683,2706,700,240,1.0,Semiurban,39,N
Female,No,2,Graduate,No,7553,5019,700,360,1.0,Rural,27,N
Male,Yes,0,Graduate,No,10130,2821,700,360,0.0,Semiurban,54,N
Female,No,0,Graduate,No,6177,5383,700,360,1.0,Rural,64,N
Male,Yes,0,Graduate,No,12512,2121,700,360,1.0,Rural,45,N
Male,No,0,Graduate,No,9433,4421,700,360,1.0,Semiurban,36,N
Male,Yes,0,Graduate,No,5087,2369,700,240,0.0,Urban,55,N
Female,Yes,0,Graduate,No,9179,3838,700,360,1.0,Semiurban,46,Y
Male,No,0,Graduate,No,7649,1741,700,360,0.0,Semiurban,49,N
Male,No,0,Graduate,No,7745,0,700,360,1.0,Urban,22,N
Male,No,0,Graduate,No,8174,3499,700,360,1.0,Semiurban,48,N
Male,Yes,1,Not Graduate,No,6977,3826,700,360,0.0,Rural,49,N
Male,No,0,Graduate,No,10526,3152,700,360,1.0,Semiurban,49,Y
Female,No,0,Graduate,No,7230,0,700,360,1.0,Rural,42,N
Male,Yes,0,Not Graduate,No,6100,4021,700,120,1.0,Urban,35,N
Female,No,0,Graduate,No,5366,0,700,360,1.0,Semiurban,64,N
Male,Yes,0,Graduate,No,11375,0,700,360,1.0,Urban,61,N
Female,No,0,Graduate,No,7380,3005,700,360,1.0,Rural,38,N
Female,Yes,1,Graduate,No,4525,0,700,360,0.0,Rural,59,N
Male,No,1,Not Graduate,No,8837,4265,700,240,1.0,Urban,63,N
Female,Yes,3+,Not Graduate,No,5746,3011,700,360,1.0,Semiurban,21,N
Male,Yes,1,Graduate,No,5050,0,700,360,1.0,Urban,41,N
Female,Yes,0,Not Graduate,Yes,6410,4589,700,360,0.0,Semiurban,22,N
Female,Yes,0,Graduate,Yes,6581,2292,700,360,1.0,Urban,34,N
Male,Yes,2,Graduate,No,4434,2814,700,360,1.0,Rural,63,N
Male,Yes,0,Graduate,No,6516,6052,700,360,0.0,Semiurban,41,N
Male,No,0,Graduate,No,10065,0,700,360,0.0,Urban,22,N
Male,No,0,Graduate,No,4589,3135,700,360,1.0,Semiurban,27,N
Male,No,1,Graduate,No,7228,4325,700,360,1.0,Semiurban,64,N
Male,No,3+,Graduate,No,8799,4695,700,360,1.0,Rural,30,Y
Male,Yes,3+,Graduate,No,5836,3800,700,180,1.0,Rural,29,N
Female,Yes,0,Graduate,No,8680,2903,700,360,1.0,Semiurban,53,N
Male,Yes,0,Not Graduate,No,8173,0,700,360,1.0,Urban,38,N
Male,Yes,2,Graduate,No,5559,0,700,120,1.0,Urban,64,N
Female,No,1,Not Graduate,No,7780,0,700,360,1.0,Semiurban,25,N
Male,Yes,0,Graduate,No,7410,4162,700,360,1.0,Semiurban,31,N
Male,No,2,Not Graduate,No,8950,2832,700,360,0.0,Urban,46,N
Male,Yes,1,Graduate,No,8882,3785,700,120,1.0,Urban,29,N
Female,No,3+,Not Graduate,No,5731,4628,700,360,1.0,Urban,31,N
Female,Yes,1,Graduate,No,5528,0,700,240,1.0,Urban,36,N
Male,Yes,0,Graduate,No,7193,0,700,360,0.0,Semiurban,27,N
Female,No,1,Graduate,No,8070,0,700,360,1.0,Urban,44,N
Male,Yes,2,Not Graduate,Yes,4705,0,700,360,1.0,Semiurban,63,N
Female,No,1,Not Graduate,No,7842,0,700,360,0.0,Urban,63,N
Female,Yes,1,Graduate,Yes,5169,3302,700,360,1.0,Semiurban,36,N
Female,Yes,3+,Graduate,No,6065,0,700,360,1.0,Urban,46,N
Male,No,1,Graduate,No,7765,3499,700,360,1.0,Semiurban,38,N
Male,Yes,0,Not Graduate,No,10854,1891,700,360,1.0,Semiurban,37,N
Male,No,1,Graduate,No,8488,0,700,360,1.0,Rural,21,N
Female,Yes,1,Not Graduate,No,7529,5133,700,240,1.0,Semiurban,23,N
Male,Yes,0,Graduate,No,7792,0,700,360,0.0,Semiurban,62,N
Female,Yes,0,Not Graduate,Yes,7350,2473,700,120,1.0,Semiurban,49,N
Female,Yes,2,Graduate,No,6510,3303,700,360,1.0,Semiurban,51,N
Male,Yes,0,Graduate,No,7986,0,700,360,1.0,Rural,53,N
Female,Yes,2,Graduate,No,6821,0,700,120,1.0,Urban,22,N
Female,Yes,0,Graduate,No,8563,5992,700,360,1.0,Rural,29,Y
Female,No,3+,Graduate,No,5634,0,700,120,1.0,Rural,27,N
Female,No,0,Not Graduate,No,5883,3716,700,360,1.0,Rural,25,N
Female,Yes,0,Graduate,No,6388,1732,700,120,0.0,Urban,58,N
Male,Yes,0,Graduate,No,9206,1693,700,360,1.0,Semiurban,26,N
Female,Yes,1,Not Graduate,No,5678,0,700,360,1.0,Rural,63,N
Male,Yes,0,Graduate,No,4715,0,700,360,1.0,Urban,52,N
Female,Yes,0,Not Graduate,No,8516,3030,700,240,1.0,Urban,41,N
Female,Yes,1,Not Graduate,No,5574,0,700,360,0.0,Urban,57,N
Male,No,0,Not Graduate,No,6484,3717,700,360,1.0,Semiurban,50,N
Female,No,1,Graduate,No,5727,0,700,360,1.0,Semiurban,28,N
Male,Yes,2,Graduate,No,6905,2741,700,360,1.0,Urban,43,N
Male,Yes,2,Graduate,No,7641,0,700,360,1.0,Rural,40,N
Male,No,0,Graduate,Yes,5669,2212,700,360,1.0,Semiurban,58,N
Female,Yes,1,Graduate,No,7108,3928,700,360,1.0,Urban,30,N
Female,No,0,Not Graduate,No,6053,2622,700,360,1.0,Rural,46,N
Female,No,3+,Graduate,No,10045,4729,700,360,1.0,Rural,32,Y
Male,Yes,3+,Graduate,No,8135,0,700,360,1.0,Semiurban,32,N
Female,Yes,0,Graduate,No,9182,4723,700,360,1.0,Rural,64,N
Female,No,0,Graduate,No,7322,3542,700,360,1.0,Semiurban,41,N
Male,No,0,Graduate,No,6685,4494,700,360,1.0,Semiurban,36,N
Male,Yes,0,Graduate,No,9400,0,700,120,1.0,Semiurban,45,N
Male,No,1,Graduate,No,7433,4457,700,180,1.0,Semiurban,53,N
Female,Yes,1,Graduate,No,4641,3422,700,360,1.0,Rural,43,N
Female,Yes,0,Graduate,No,5572,0,700,120,1.0,Urban,36,N
Female,No,1,Graduate,No,3890,0,658,360,1.0,Urban,46,N
Male,No,3+,Not Graduate,No,7997,0,700,360,1.0,Rural,34,N
Female,Yes,1,Not Graduate,No,4720,2849,700,360,0.0,Urban,23,N
Male,No,0,Graduate,No,6931,0,700,360,1.0,Urban,44,N
Male,Yes,1,Graduate,No,7888,0,700,360,1.0,Semiurban,35,N
Female,Yes,1,Not Graduate,No,6420,3012,700,180,1.0,Urban,22,N
Male,Yes,3+,Graduate,No,6013,0,700,360,1.0,Rural,63,N
Female,Yes,0,Graduate,No,8433,3886,700,240,1.0,Semiurban,54,N
Male,Yes,0,Graduate,No,5753,0,700,120,0.0,Urban,35,N
Female,Yes,1,Graduate,No,12178,0,700,360,0.0,Urban,50,N
Male,No,1,Not Graduate,No,5043,4062,700,360,1.0,Rural,47,N
Male,No,2,Graduate,No,4952,0,700,360,1.0,Urban,22,N
Male,Yes,0,Graduate,No,7123,2508,700,360,1.0,Semiurban,51,N
Male,Yes,1,Graduate,No,7795,2625,700,180,1.0,Urban,50,N
Female,Yes,0,Not Graduate,No,5315,0,700,360,1.0,Urban,34,N
Male,No,0,Not Graduate,No,8233,2722,700,360,1.0,Urban,31,N
Female,Yes,1,Graduate,No,6047,0,700,360,1.0,Semiurban,26,N
Female,Yes,0,Not Graduate,No,6228,4007,700,360,1.0,Semiurban,42,N
Male,Yes,0,Graduate,Yes,6020,0,700,360,1.0,Semiurban,54,N
Male,Yes,2,Graduate,No,5187,5377,700,360,1.0,Urban,34,N
Female,Yes,1,Graduate,No,6475,4203,700,360,1.0,Semiurban,49,N
Female,No,0,Graduate,Yes,6096,3305,700,360,1.0,Semiurban,64,N
Female,No,1,Graduate,No,10054,6131,700,180,1.0,Urban,45,N
Male,Yes,0,Not Graduate,No,6779,2544,700,360,1.0,Urban,26,N
Female,Yes,0,Graduate,No,7255,2175,700,360,0.0,Semiurban,39,N
Male,Yes,0,Graduate,Yes,5321,3699,700,360,1.0,Urban,45,N
Female,No,0,Graduate,No,6208,4439,700,360,0.0,Rural,21,N
Female,Yes,3+,Graduate,No,7151,3984,700,360,1.0,Semiurban,53,N
Male,No,0,Graduate,No,10042,2851,700,360,1.0,Rural,63,N
Male,Yes,2,Graduate,No,8536,2952,700,360,1.0,Urban,36,Y
Male,Yes,2,Graduate,No,4235,1957,700,360,1.0,Rural,54,N
Male,Yes,3+,Graduate,No,5387,4679,700,360,1.0,Urban,32,N
Female,Yes,0,Graduate,No,6536,0,700,120,1.0,Urban,40,N
Male,Yes,3+,Graduate,No,6767,0,700,360,1.0,Urban,26,N
Male,Yes,3+,Graduate,No,6683,2626,700,360,1.0,Urban,59,N
Male,Yes,0,Graduate,Yes,8461,0,700,360,1.0,Rural,64,N
Female,Yes,0,Graduate,No,8055,0,700,360,1.0,Semiurban,61,N
Female,Yes,0,Graduate,Yes,5535,3454,700,360,1.0,Rural,31,N
Male,Yes,1,Graduate,No,7907,6562,700,180,1.0,Semiurban,64,N
Male,Yes,1,Not Graduate,No,8256,3174,700,360,1.0,Semiurban,21,N
Female,No,0,Graduate,No,6052,0,700,360,1.0,Semiurban,42,N
Female,Yes,2,Graduate,Yes,8684,0,700,360,1.0,Semiurban,24,N
Male,Yes,0,Graduate,No,6321,3081,700,360,0.0,Semiurban,35,N
Male,Yes,2,Graduate,No,9726,0,700,360,1.0,Urban,60,N
Male,Yes,0,Graduate,Yes,10682,2785,700,360,0.0,Rural,60,N
Male,Yes,1,Graduate,No,9090,3018,700,360,1.0,Urban,35,Y
Male,No,0,Graduate,No,5613,0,700,360,0.0,Semiurban,51,N
Female,Yes,0,Graduate,No,6575,4186,700,360,1.0,Rural,64,N
Male,Yes,2,Graduate,No,5759,0,700,240,1.0,Urban,47,N
Female,No,0,Graduate,No,9234,0,700,360,1.0,Urban,55,N
Male,No,1,Graduate,No,4632,3729,700,180,1.0,Semiurban,63,N
Female,No,3+,Graduate,No,9048,3042,700,360,1.0,Rural,58,N
Female,No,0,Not Graduate,No,5422,4954,700,360,1.0,Urban,40,N
Male,No,2,Graduate,No,7254,0,700,360,0.0,Rural,21,N
Male,Yes,0,Not Graduate,No,5244,0,700,360,1.0,Semiurban,29,N
Female,Yes,0,Graduate,No,7314,0,700,360,0.0,Semiurban,58,N
Male,Yes,0,Graduate,No,6979,4152,700,120,1.0,Rural,54,N
Male,No,3+,Graduate,No,3740,2213,700,360,1.0,Rural,50,N
Male,No,0,Graduate,No,7691,0,700,360,1.0,Semiurban,40,N
Female,Yes,3+,Graduate,No,3353,0,700,360,1.0,Semiurban,59,N
Male,Yes,3+,Graduate,No,8918,3155,700,360,1.0,Rural,23,N
Female,No,0,Graduate,Yes,9677,5701,700,360,0.0,Semiurban,62,N
Male,No,1,Graduate,No,7034,2063,700,360,1.0,Semiurban,35,N
Female,Yes,2,Graduate,No,6816,2739,700,180,1.0,Urban,39,N
Male,No,0,Graduate,No,7746,4379,700,240,1.0,Urban,60,N
Female,Yes,0,Graduate,No,6925,4224,700,360,1.0,Urban,36,N
Male,Yes,0,Graduate,Yes,8092,5093,700,360,1.0,Rural,33,N
Female,Yes,2,Graduate,Yes,6969,2421,700,360,1.0,Urban,43,N
Female,Yes,2,Graduate,No,5236,2222,700,360,1.0,Semiurban,41,N
Male,Yes,0,Graduate,No,5144,0,700,360,1.0,Rural,21,N
Male,No,0,Not Graduate,No,7923,3585,700,360,1.0,Semiurban,37,N
Male,No,3+,Graduate,No,6306,3195,700,360,1.0,Urban,39,N
Male,No,0,Graduate,No,8959,4339,700,360,1.0,Rural,28,N
Female,Yes,2,Not Graduate,No,7783,0,700,360,1.0,Rural,56,N
Male,Yes,0,Graduate,No,5447,3183,700,360,1.0,Rural,24,N
Male,Yes,2,Graduate,Yes,5729,0,700,360,1.0,Urban,46,N
Female,Yes,3+,Not Graduate,No,8058,0,700,360,1.0,Urban,52,N
Male,Yes,0,Not Graduate,No,5310,0,700,120,0.0,Semiurban,33,N
Male,Yes,0,Graduate,No,7425,4696,700,360,0.0,Semiurban,58,N
Male,Yes,0,Graduate,No,6390,0,700,360,1.0,Urban,40,N
Female,No,0,Graduate,No,10592,0,700,360,1.0,Semiurban,25,N
Female,Yes,0,Not Graduate,No,7545,1953,700,360,0.0,Urban,22,N
Female,No,1,Not Graduate,No,6829,4107,700,360,1.0,Urban,39,N
Male,Yes,0,Not Graduate,No,6434,3695,700,240,1.0,Rural,37,N
Female,No,0,Graduate,Yes,9099,0,700,360,1.0,Rural,57,N
Male,Yes,2,Graduate,No,7417,2999,700,360,1.0,Rural,60,N
Male,Yes,1,Graduate,No,6547,4391,700,360,1.0,Semiurban,55,N
Male,Yes,0,Graduate,No,3756,2279,700,360,1.0,Rural,44,N
Male,No,1,Graduate,Yes,5802,0,700,180,0.0,Rural,46,N
Male,Yes,2,Graduate,No,7360,2994,700,360,1.0,Urban,64,N
Male,Yes,1,Graduate,No,7860,4549,700,360,1.0,Rural,28,N
Male,No,0,Not Graduate,No,9163,3472,700,360,1.0,Semiurban,59,N
Male,Yes,0,Graduate,No,9287,0,700,360,1.0,Semiurban,64,N
Female,Yes,2,Not Graduate,Yes,7169,2685,700,360,1.0,Urban,57,N
Male,Yes,2,Graduate,No,6293,4377,700,360,1.0,Rural,24,N
Female,No,1,Not Graduate,No,6214,0,700,360,1.0,Semiurban,46,N
Male,Yes,0,Graduate,No,8646,0,700,240,1.0,Urban,29,N
Female,Yes,1,Graduate,No,7453,0,700,360,1.0,Urban,44,N
Male,Yes,2,Graduate,No,7329,0,700,360,1.0,Rural,42,N
Male,Yes,0,Not Graduate,Yes,9797,3573,700,360,1.0,Semiurban,24,N
Male,No,0,Graduate,Yes,8948,0,700,360,1.0,Semiurban,63,N
Female,Yes,1,Graduate,No,4555,4060,700,360,0.0,Urban,46,N
Female,Yes,2,Not Graduate,No,6936,4250,700,360,1.0,Semiurban,33,N
Male,Yes,0,Graduate,No,6045,0,700,360,1.0,Semiurban,59,N
Male,Yes,1,Not Graduate,No,12030,3329,700,360,1.0,Rural,33,N
Female,Yes,1,Graduate,No,7966,3739,700,360,1.0,Urban,23,N
Female,Yes,1,Graduate,No,5734,0,700,180,1.0,Rural,29,N
Male,Yes,1,Graduate,No,6277,4948,700,360,1.0,Semiurban,55,N
Male,No,1,Graduate,No,7313,3182,700,360,1.0,Rural,34,N
Male,Yes,0,Graduate,No,5650,0,700,360,1.0,Semiurban,42,N
Female,Yes,0,Graduate,No,5900,3370,700,360,1.0,Rural,60,N
Male,Yes,1,Graduate,No,5482,0,700,120,1.0,Semiurban,40,N
Female,Yes,0,Graduate,No,8357,5391,700,360,1.0,Semiurban,32,Y
Male,No,1,Graduate,No,8606,0,700,360,1.0,Semiurban,41,N
Male,Yes,1,Graduate,No,7010,0,700,360,1.0,Semiurban,62,N
Male,Yes,0,Graduate,Yes,6607,0,700,360,1.0,Semiurban,28,N
Female,No,1,Not Graduate,No,5285,0,700,360,1.0,Urban,54,N
Female,Yes,1,Graduate,No,8874,0,700,360,1.0,Semiurban,45,N
Male,Yes,0,Graduate,No,7031,4732,700,360,1.0,Urban,28,N
Female,Yes,0,Graduate,No,8646,5562,700,360,1.0,Rural,56,Y
Male,Yes,3+,Graduate,No,7119,6907,700,360,0.0,Urban,45,N
Male,Yes,0,Graduate,No,6035,3490,700,240,1.0,Rural,43,N
Male,Yes,1,Graduate,No,6019,0,700,360,1.0,Rural,63,N
Male,Yes,0,Not Graduate,No,6347,1819,700,360,1.0,Urban,29,N
Male,Yes,0,Graduate,No,9948,3937,700,360,1.0,Rural,61,Y
Female,Yes,0,Graduate,No,8218,4147,700,360,1.0,Urban,51,N
Male,No,2,Not Graduate,No,6295,2305,700,360,1.0,Rural,59,N
Female,Yes,0,Graduate,No,5759,2489,700,360,1.0,Rural,42,N
Male,No,0,Graduate,No,5323,0,700,240,1.0,Urban,21,N
Female,Yes,2,Graduate,No,7003,3236,700,240,1.0,Rural,56,N
Male,No,0,Graduate,No,7690,0,700,120,1.0,Semiurban,55,N
Male,Yes,0,Graduate,No,6553,3984,700,240,1.0,Semiurban,22,N
Male,Yes,0,Graduate,Yes,5976,0,700,360,1.0,Rural,58,N
Male,No,0,Graduate,No,6326,4822,700,360,1.0,Semiurban,46,N
Female,No,1,Graduate,No,5385,4391,700,360,1.0,Semiurban,55,N
Male,Yes,0,Not Graduate,Yes,5980,0,700,360,0.0,Urban,34,N
Female,Yes,0,Graduate,No,7665,2532,700,360,1.0,Urban,32,N
